JH,SJ,YZB,LY,DYM,CC1,CC2,YCYE,CCCD,RCY,YCY
北2-丁5-453,199303,6922715,5.1,313,3,6,322.2,20.8656,10.39,3.96
北2-丁5-453,199304,6922715,4.3,442,3,6,310.7,20.9492,10.36,3.87
北2-丁5-453,199305,6922715,3.7,510,3,6,284.9,21.0343,9.19,3.75
北2-丁5-453,199306,6922715,4.4,398,3,6,324.9,21.1166,10.83,3.96
北2-丁5-453,199307,6922715,3.1,609,3,6,322.1,21.1988,10.39,3.37
北2-丁5-453,199308,6922715,2.9,642,3,6,405.9,21.2805,13.09,4.24
北2-丁5-453,199309,6922715,2.9,653,3,6,366.3,21.3606,12.21,3.91
北2-丁5-453,199310,6922715,3.1,592,3,6,404.9,21.4419,13.06,3.92
北2-丁5-453,199311,6922715,2.9,626,3,6,414.7,21.5214,13.82,4.24
北2-丁5-453,199312,6922715,2.9,621,3,6,399.7,21.6011,12.89,4.14
北2-丁5-453,199401,6922715,2.8,635,3,6,400,21.6821,12.9,4.07
北2-丁5-453,199402,6922715,3.1,603,3,6,339.7,21.7565,12.13,3.84
北2-丁5-453,199403,6922715,2.3,759,3,6,421.1,21.8362,13.58,4.14
北2-丁5-453,199404,6922715,3.5,540,3,6,409.4,21.9137,13.65,4.17
北2-丁5-453,199405,6922715,3.5,561,3,6,402.1,21.9927,12.97,3.86
北2-丁5-453,199406,6922715,3.2,562,3,6,472.5,22.0683,15.75,4.44
北2-丁5-453,199407,6922715,4.6,383,3,6,456,22.144,14.71,4.15
北2-丁5-453,199408,6922715,3.5,537,3,6,310.5,22.2156,10.02,2.63
北2-丁5-453,199409,6922715,3.8,508,3,6,291.6,22.2817,9.72,2.44
北2-丁5-453,199410,6922715,2.2,782,3,6,313.2,22.3507,10.1,2.61
北2-丁5-453,199411,6922715,3.1,612,3,6,314.8,22.4189,10.49,2.85
北2-丁5-453,199412,6922715,3.8,491,3,6,313.7,22.491,10.12,2.77
北2-丁5-453,199501,6922715,4.2,427,3,6,303.4,22.5592,9.79,2.55
北2-丁5-453,199502,6922715,4,455,3,6,275.4,22.62,9.84,2.39
北2-丁5-453,199503,6922715,3.8,499,3,6,300.1,22.6878,10.35,2.4
北2-丁5-453,199504,6922715,2.2,830,3,6,330.8,22.7533,11.03,2.75
北2-丁5-453,199505,6922715,2.2,832,3,6,366.7,22.8205,11.83,3
北2-丁5-453,199506,6922715,2.2,833,3,6,357.9,22.8862,11.93,2.92
北2-丁5-453,199507,6922715,2.1,842,3,6,380.8,22.9568,12.28,2.76
北2-丁5-453,199508,6922715,2.2,841,3,6,438,23.0306,14.13,3.45
北2-丁5-453,199509,6922715,2.8,737,3,6,426.9,23.0972,14.23,3.12
北2-丁5-453,199510,6922715,2.3,838,3,6,449.6,23.1664,14.5,3.33
北2-丁5-453,199511,6922715,1.9,947,3,6,474.7,23.2359,15.82,3.4
北2-丁5-453,199512,6922715,2.1,838,3,6,464.5,23.3065,14.98,3.24
北2-丁5-453,199601,6922715,2.3,834,3,6,433.9,23.3724,14,3.29
北2-丁5-453,199602,6922715,2.3,842,3,6,400.6,23.4295,13.81,3.09
北2-丁5-453,199603,6922715,2.4,837,3,6,501.5,23.4919,16.18,3.4
北2-丁5-453,199604,6922715,2.4,853,3,6,392.3,23.553,13.08,2.78
北2-丁5-453,199605,6922715,2.4,853,3,6,529.5,23.6154,17.08,4.14
北2-丁5-453,199606,6922715,2.4,853,3,6,449.1,23.6765,14.97,3.44
北2-丁5-453,199607,6922715,2.4,853,3,6,415.9,23.739,13.42,2.96
北2-丁5-453,199608,6922715,2.3,842,3,6,415.2,23.802,13.39,3.03
北2-丁5-453,199609,6922715,2.3,842,3,6,435.3,23.865,14.51,3.22
北2-丁5-453,199610,6922715,1.9,839,3,6,414.5,23.9274,13.37,2.99
北2-丁5-453,199611,6922715,2.2,813,3,6,418,23.9856,13.93,2.94
北2-丁5-453,199612,6922715,2.2,813,3,6,475.4,24.0473,15.34,3.29
北2-丁5-453,199701,6922715,2.1,836,3,6,479.5,24.1054,15.47,3.18
北2-丁5-453,199702,6922715,2.1,836,3,6,398.9,24.1581,14.25,2.54
北2-丁5-453,199703,6922715,2.1,836,3,6,477.3,24.2178,15.4,2.44
北2-丁5-453,199704,6922715,2.1,836,3,6,411.2,24.2708,13.71,2.43
北2-丁5-453,199705,6922715,2.7,771,3,6,341.7,24.324,11.02,1.85
北2-丁5-453,199706,6922715,2.7,792,3,6,352.9,24.3742,11.76,1.75
北2-丁5-453,199707,6922715,2.5,816,3,6,441.6,24.4294,14.25,2.2
北2-丁5-453,199708,6922715,2.5,838,3,6,420.2,24.4855,15.01,2.53
北2-丁5-453,199709,6922715,5.2,343,3,6,474.7,24.5373,15.82,3.13
北2-丁5-453,199710,6922715,5.2,343,3,6,460.3,24.587,14.85,2.65
北2-丁5-453,199711,6922715,4.3,452,3,6,417,24.6362,13.9,2.52
北2-丁5-453,199712,6922715,4.2,444,3,6,466.9,24.6868,15.06,2.6
北2-丁5-453,199801,6922715,4.2,466,3,6,653.5,24.7364,21.08,3.29
北2-丁5-453,199802,6922715,4.2,460,3,6,624.5,24.7802,22.3,3.69
北2-丁5-453,199803,6922715,4.1,473,3,6,734.9,24.8302,23.71,3.71
北2-丁5-453,199804,6922715,3.9,508,3,6,783.8,24.8794,26.13,4.28
北2-丁5-453,199805,6922715,4.2,459,3,6,688.1,24.9296,22.2,3.34
北2-丁5-453,199806,6922715,4.2,459,3,6,679,24.9811,22.63,3.02
北2-丁5-453,199807,6922715,4.2,459,3,6,666.6,25.0321,21.5,3.1
北2-丁5-453,199808,6922715,4.2,459,3,6,595.8,25.0818,19.22,2.91
北2-丁5-453,199809,6922715,4.2,459,3,6,571.7,25.1291,19.06,3.08
北2-丁5-453,199810,6922715,4.2,459,3,6,617.4,25.1765,19.92,3.52
北2-丁5-453,199811,6922715,4.2,459,3,6,632.2,25.2198,21.07,3.59
北2-丁5-453,199812,6922715,4.2,459,3,6,540.7,25.2649,17.44,2.81
北2-丁5-453,199901,6922715,4.2,459,3,6,542.9,25.3071,17.51,3.15
北2-丁5-453,199902,6922715,2.5,818,3,6,385.9,25.3454,13.78,2.91
北2-丁5-453,199903,6922715,2.5,818,3,6,406.9,25.3865,13.13,2.46
北2-丁5-453,199904,6922715,2,815,3,6,391.3,25.4251,13.04,2.84
北2-丁5-453,199905,6922715,2,815,3,6,436.1,25.4644,14.07,2.92
北2-丁5-453,199906,6922715,2.1,836,3,6,459.8,25.5041,15.33,2.7
北2-丁5-453,199907,6922715,2.1,836,3,6,492.4,25.5455,15.88,2.23
北2-丁5-453,199908,6922715,2.5,826,3,6,531,25.5875,17.13,3.07
北2-丁5-453,199909,6922715,2.5,826,3,6,532.4,25.6278,17.75,3.13
北2-丁5-453,199910,6922715,2.5,826,3,6,496.8,25.6663,16.56,2.78
北2-丁5-453,199911,6922715,2.5,824,3,6,466.7,25.7,15.56,2.64
北2-丁5-453,199912,6922715,2.6,809,3,6,480.4,25.7388,15.5,2.28
北2-丁5-453,200001,6922715,2.6,809,3,6,510.4,25.7792,16.46,2.75
北2-丁5-453,200002,6922715,2.6,809,3,6,439.7,25.8141,15.16,2.47
北2-丁5-453,200003,6922715,1.9,809,3,6,505.9,25.8542,16.32,2.76
北2-丁5-453,200004,6922715,1.9,809,3,6,276.3,25.8909,18.42,2.65
北2-丁5-453,200005,6922715,2.4,822,3,6,569.7,25.928,18.38,2.34
北2-丁5-453,200006,6922715,5,448,3,6,527.8,25.9645,17.59,1.94
北2-丁5-453,200007,6922715,2.3,840,3,6,554.8,26.0031,17.9,2.15
北2-丁5-453,200008,6922715,2.3,840,3,6,589.7,26.0406,19.02,2.37
北2-丁5-453,200009,6922715,2.3,840,3,6,582.2,26.0762,19.41,2.58
北2-丁5-453,200010,6922715,2.3,840,3,6,610.4,26.1143,19.69,2.87
北2-丁5-453,200011,6922715,3.98,485,3,6,594.2,26.1504,19.81,2.7
北2-丁5-453,200012,6922715,3.98,485,3,6,625.6,26.188,20.18,2.59
北2-丁5-453,200101,6922715,3.98,485,3,6,253.7,26.2272,16.91,2.03
北2-丁5-453,200102,6922715,4.28,458,3,6,174.5,26.2629,14.54,2.04
北2-丁5-453,200103,6922715,3.94,761,3,6,563.2,26.301,18.17,2.07
北2-丁5-453,200104,6922715,2.75,772,3,6,416.5,26.3384,16.66,2.15
北2-丁5-453,200105,6922715,2.75,772,3,6,520,26.3762,16.77,2.22
北2-丁5-453,200106,6922715,2.75,772,3,6,557.5,26.415,18.58,2.84
北2-丁5-453,200107,6922715,2.75,772,3,6,656.4,26.459,21.17,2.57
北2-丁5-453,200108,6922715,2.75,772,3,6,578.1,26.5013,19.27,2.42
北2-丁5-453,200109,6922715,2.75,772,3,6,609.1,26.5418,20.3,2.27
北2-丁5-453,200110,6922715,2.75,772,3,6,673.7,26.5857,21.73,2.4
北2-丁5-453,200111,6922715,2.75,772,3,6,705.5,26.6267,23.52,3.09
北2-丁5-453,200112,6922715,2.75,772,3,6,724.5,26.6695,23.37,2.91
北2-丁5-453,200201,6922715,2.75,772,3,6,774.1,26.7126,24.97,3.1
北2-丁5-453,200202,6922715,2.75,772,3,6,691.3,26.7532,24.69,3.24
北2-丁5-453,200203,6922715,4,772,3,6,750.7,26.7961,24.22,2.54
北2-丁5-453,200204,6922715,4,772,3,6,724,26.8357,24.13,2.13
北2-丁5-453,200205,6922715,4,772,3,6,815.5,26.8797,26.31,2.36
北2-丁5-453,200206,6922715,4,772,3,6,767.9,26.9225,25.6,2.11
北2-丁5-453,200207,6922715,4,772,3,6,802.7,26.9674,25.89,2.29
北2-丁5-453,200208,6922715,4,772,3,6,697.9,27.0108,25.85,2.13
北2-丁5-453,200209,6922715,4,772,3,6,717.9,27.0534,23.93,2.32
北2-丁5-453,200210,6922715,4,772,3,6,729.2,27.0953,23.52,2.64
北2-丁5-453,200211,6922715,2.73,685.7,3,6,674.5,27.1342,22.48,1.94
北2-丁5-453,200212,6922715,2.88,668.5,3,6,704.2,27.1713,22.72,1.9
北2-丁5-453,200301,6922715,2.88,668.5,3,6,692.2,27.2108,22.33,1.99
北2-丁5-453,200302,6922715,2.88,668.5,3,6,635.1,27.2472,22.68,2.36
北2-丁5-453,200303,6922715,2.95,655.9,3,6,601.9,27.2862,20.76,1.72
北2-丁5-456,199412,6922561,2.3,760,3,6,428.1,22.491,13.81,5.71
北2-丁5-456,199501,6922561,2.2,800,3,6,399.2,22.5592,12.88,4.65
北2-丁5-456,199502,6922561,2.3,764,3,6,350.9,22.62,13.5,4.82
北2-丁5-456,199503,6922561,2.8,665,3,6,464.8,22.6878,15.49,5.09
北2-丁5-456,199504,6922561,3.2,599,3,6,481.9,22.7533,16.06,4.73
北2-丁5-456,199505,6922561,4.8,352,3,6,469.7,22.8205,15.15,3.72
北2-丁5-456,199506,6922561,4.8,338,3,6,439.1,22.8862,14.64,3.9
北2-丁5-456,199507,6922561,4,466,3,6,598.9,22.9568,19.32,4.39
北2-丁5-456,199508,6922561,4,606,3,6,538.1,23.0306,19.22,4.44
北2-丁5-456,199509,6922561,3.8,519,3,6,566.3,23.0972,18.88,3.74
北2-丁5-456,199510,6922561,4.7,392,3,6,569.4,23.1664,18.37,3.22
北2-丁5-456,199511,6922561,3.9,520,3,6,671.6,23.2359,22.39,4
北2-丁5-456,199512,6922561,2.3,760,3,6,706.2,23.3065,22.78,4.78
北2-丁5-456,199601,6922561,2.4,792,3,6,573,23.3724,20.46,4.81
北2-丁5-456,199602,6922561,2.5,827,3,6,540.8,23.4295,18.65,4.24
北2-丁5-456,199603,6922561,2.5,760,3,6,511.2,23.4919,16.49,3.56
北2-丁5-456,199604,6922561,3.5,598,3,6,614.3,23.553,20.48,3.64
北2-丁5-456,199605,6922561,3.5,598,3,6,616.8,23.6154,19.9,3.95
北2-丁5-456,199606,6922561,3.5,598,3,6,485.4,23.6765,16.18,3.07
北2-丁5-456,199607,6922561,3.5,598,3,6,591.1,23.739,19.07,3.7
北2-丁5-456,199608,6922561,7.2,73,3,6,705.2,23.802,22.75,4.45
北2-丁5-456,199609,6922561,7.7,73,3,6,935.4,23.865,31.18,5.04
北2-丁5-456,199610,6922561,6.6,129,3,6,865.5,23.9274,32.06,3.84
北2-丁5-456,199611,6922561,5.9,302,3,6,1053.6,23.9856,35.12,3.92
北2-丁5-456,199612,6922561,5.9,302,3,6,1177.5,24.0473,37.98,4.56
北2-丁5-456,199701,6922561,5.9,302,3,6,1135.9,24.1054,36.64,4.33
北2-丁5-456,199702,6922561,5.9,302,3,6,961.5,24.1581,34.34,4.18
北2-丁5-456,199703,6922561,5.9,302,3,6,963.5,24.2178,34.41,3.76
北2-丁5-456,199704,6922561,7.5,302,3,6,1049.8,24.2708,34.99,2.79
北2-丁5-456,199705,6922561,7.5,302,3,6,1273.5,24.324,41.08,3.32
北2-丁5-456,199706,6922561,7.5,302,3,6,1417.3,24.3742,47.24,4.95
北2-丁5-456,199707,6922561,7.5,302,3,6,1505.5,24.4294,48.56,6.25
北2-丁5-456,199708,6922561,7.5,302,3,6,1228.7,24.4855,39.64,5.68
北2-丁5-456,199709,6922561,7.5,302,3,6,970.5,24.5373,32.35,4.51
北2-丁5-456,199710,6922561,7.5,302,3,6,1082.9,24.587,34.93,3.46
北2-丁5-456,199711,6922561,7.5,302,3,6,816.4,24.6362,29.16,2.88
北2-丁5-456,199712,6922561,7.5,302,3,6,868.9,24.6868,28.03,2.95
北2-丁5-456,199801,6922561,7.5,302,3,6,991.6,24.7364,31.99,3.58
北2-丁5-456,199802,6922561,7.5,302,3,6,866.9,24.7802,30.96,3.3
北2-丁5-456,199803,6922561,7.5,302,3,6,965.8,24.8302,31.15,3.34
北2-丁5-456,199804,6922561,7.5,302,3,6,878.4,24.8794,31.37,2.9
北2-丁5-457,199304,6922495,3.3,588,3,6,346.2,20.9492,11.54,4.63
北2-丁5-457,199305,6922495,2.9,686,3,6,607.4,21.0343,21.69,7.96
北2-丁5-457,199306,6922495,2.9,670,3,6,668.8,21.1166,22.29,8.67
北2-丁5-457,199307,6922495,2.7,715,3,6,637.8,21.1988,20.57,8.09
北2-丁5-457,199308,6922495,2.9,691,3,6,643.1,21.2805,20.75,8
北2-丁5-457,199309,6922495,2.9,691,3,6,549,21.3606,20.33,7.57
北2-丁5-457,199310,6922495,3,654,3,6,606.7,21.4419,21.67,7.59
北2-丁5-457,199311,6922495,2.6,740,3,6,672.7,21.5214,22.42,7.6
北2-丁5-457,199312,6922495,2.5,793,3,6,665.1,21.6011,21.45,6.98
北2-丁5-457,199401,6922495,2.8,705,3,6,622.8,21.6821,20.09,6.3
北2-丁5-457,199402,6922495,2.4,807,3,6,543.9,21.7565,19.43,6.49
北2-丁5-457,199403,6922495,2.4,816,3,6,587.6,21.8362,20.99,6.57
北2-丁5-457,199404,6922495,2.4,802,3,6,738.9,21.9137,24.63,7.34
北2-丁5-457,199405,6922495,2.5,724,3,6,558.2,21.9927,18.01,5.18
北2-丁5-457,199406,6922495,2.6,763,3,6,399.4,22.0683,13.31,3.78
北2-丁5-457,199407,6922495,2.7,791,3,6,291.9,22.144,9.42,2.35
北2-丁5-457,199408,6922495,2.8,748,3,6,262.8,22.2156,9.39,2.33
北2-丁5-457,199409,6922495,2.5,795,3,6,264.5,22.2817,8.82,2.31
北2-丁5-457,199410,6922495,2.5,799,3,6,286.4,22.3507,9.24,2.51
北2-丁5-457,199411,6922495,2.5,794,3,6,315.6,22.4189,10.52,2.79
北2-丁5-457,199412,6922495,2.5,789,3,6,351.8,22.491,11.35,3.25
北2-丁5-457,199501,6922495,2.5,796,3,6,324.1,22.5592,10.45,2.99
北2-丁5-457,199502,6922495,2.4,756,3,6,291.7,22.62,10.8,3
北2-丁5-457,199503,6922495,3.6,549,3,6,332.2,22.6878,11.46,3
北2-丁5-457,199504,6922495,2.5,804,3,6,373.4,22.7533,12.45,3.34
北2-丁5-457,199505,6922495,3.2,624,3,6,350.3,22.8205,11.3,3.02
北2-丁5-457,199506,6922495,3.2,620,3,6,387.3,22.8862,12.91,3.44
北2-丁5-457,199507,6922495,3.2,622,3,6,482.2,22.9568,15.55,3.86
北2-丁5-457,199508,6922495,3.5,555,3,6,462.1,23.0306,16.5,3.83
北2-丁5-457,199509,6922495,4.3,440,3,6,465.8,23.0972,15.53,3.63
北2-丁5-457,199510,6922495,4,481,3,6,519.1,23.1664,16.75,3.7
北2-丁5-457,199511,6922495,3.8,525,3,6,434.6,23.2359,17.38,3.84
北2-丁5-457,199512,6922495,2.8,670,3,6,233.5,23.3065,7.53,1.57
北2-丁5-457,199601,6922495,2.8,670,3,6,216.1,23.3724,6.97,1.58
北2-丁5-457,199602,6922495,2.8,670,3,6,172.2,23.4295,5.94,1.54
北2-丁5-457,199603,6922495,7.4,48,3,6,230.1,23.4919,7.42,1.75
北2-丁5-457,199604,6922495,7.4,48,3,6,263.2,23.553,8.77,1.98
北2-丁5-457,199605,6922495,7.4,48,3,6,300.7,23.6154,10.37,2.34
北2-丁5-457,199606,6922495,7.4,48,3,6,332.1,23.6765,11.07,2.14
北2-丁5-457,199607,6922495,7.4,48,3,6,346.6,23.739,11.18,2.15
北2-丁5-457,199608,6922495,7.4,48,3,6,310.6,23.802,10.02,2.25
北2-丁5-457,199609,6922495,7.4,48,3,6,334.2,23.865,11.14,2.18
北2-丁5-457,199610,6922495,7.4,48,3,6,315.5,23.9274,11.27,1.78
北2-丁5-457,199611,6922495,7.4,48,3,6,341.4,23.9856,11.38,1.96
北2-丁5-457,199612,6922495,7.4,48,3,6,368.3,24.0473,11.88,1.82
北2-丁5-457,199701,6922495,7.4,48,3,6,377.6,24.1054,12.18,1.87
北2-丁5-457,199702,6922495,7.4,48,3,6,299.9,24.1581,10.71,1.67
北2-丁5-457,199703,6922495,7.4,48,3,6,361,24.2178,11.65,1.4
北2-丁5-457,199704,6922495,7.4,48,3,6,387.8,24.2708,12.93,2.13
北2-丁5-457,199705,6922495,7.4,48,3,6,321.8,24.324,11.92,1.87
北2-丁5-457,199706,6922495,7.4,48,3,6,422.2,24.3742,14.07,1.75
北2-丁5-457,199707,6922495,7.4,48,3,6,381.4,24.4294,12.3,1.74
北2-丁5-457,199708,6922495,7.4,48,3,6,435.7,24.4855,14.05,1.24
北2-丁5-457,199709,6922495,7.4,48,3,6,452,24.5373,15.07,1.78
北2-丁5-457,199710,6922495,7.4,48,3,6,516.1,24.587,16.65,2.26
北2-丁5-457,199711,6922495,7.4,48,3,6,422.7,24.6362,15.66,1.69
北2-丁5-457,199712,6922495,7.4,48,3,6,498.4,24.6868,16.08,1.79
北2-丁5-457,199801,6922495,7.4,48,3,6,446.2,24.7364,14.39,1.43
北2-丁5-459,199609,6922393,5.6,274,3,6,1035.5,23.865,34.52,12.1
北2-丁5-459,199610,6922393,5.6,274,3,6,1099,23.9274,35.45,11.71
北2-丁5-459,199611,6922393,5.6,274,3,6,1046.3,23.9856,34.88,11.28
北2-丁5-459,199612,6922393,5.6,274,3,6,1131.7,24.0473,36.51,12.17
北2-丁5-459,199701,6922393,5.6,274,3,6,1027.3,24.1054,33.14,9.8
北2-丁5-459,199702,6922393,5.6,274,3,6,903.4,24.1581,32.26,9.05
北2-丁5-459,199703,6922393,5.6,274,3,6,985.8,24.2178,31.8,8.54
北2-丁5-459,199704,6922393,5.6,274,3,6,906.7,24.2708,30.22,7.43
北2-丁5-459,199705,6922393,5.6,274,3,6,961.7,24.324,31.02,7.75
北2-丁5-459,199706,6922393,5.6,274,3,6,923,24.3742,30.77,6.84
北2-丁5-459,199707,6922393,5.6,274,3,6,986.2,24.4294,31.81,7.26
北2-丁5-459,199708,6922393,5.6,274,3,6,981.9,24.4855,31.67,7.47
北2-丁5-459,199709,6922393,5.6,274,3,6,901.2,24.5373,30.04,6.36
北2-丁5-459,199710,6922393,5.6,274,3,6,908.5,24.587,29.31,6.33
北2-丁5-459,199711,6922393,5.6,274,3,6,845.7,24.6362,28.19,5.92
北2-丁5-459,199712,6922393,5.6,274,3,6,819.3,24.6868,26.43,5.61
北2-丁5-459,199801,6922393,5.6,274,3,6,814.4,24.7364,26.27,5.07
北2-丁5-459,199802,6922393,5.6,274,3,6,860.6,24.7802,30.74,5.5
北2-丁5-459,199803,6922393,5.6,274,3,6,1051.9,24.8302,33.93,5.43
北2-丁5-459,199804,6922393,5.6,274,3,6,1044.8,24.8794,40.18,6.71
北2-丁5-459,199805,6922393,4,512,3,6,1204.4,24.9296,38.85,7.7
北2-丁5-459,199806,6922393,4,512,3,6,1223.4,24.9811,40.78,7.88
北2-丁5-459,199807,6922393,4,512,3,6,1218.1,25.0321,39.29,7.76
北2-丁5-459,199808,6922393,4,512,3,6,1197.8,25.0818,38.64,7.02
北2-丁5-459,199809,6922393,4,512,3,6,1144.5,25.1291,38.15,6.81
北2-丁5-459,199810,6922393,4,512,3,6,1265.5,25.1765,40.82,7.36
北2-丁5-459,199811,6922393,4,512,3,6,1228,25.2198,40.93,6.44
北2-丁5-459,199812,6922393,4,512,3,6,1213.1,25.2649,39.13,5.72
北2-丁5-459,199901,6922393,4,512,3,6,773.2,25.3071,24.94,4.27
北2-丁5-459,199902,6922393,4.4,474,3,6,675.2,25.3454,24.11,3.89
北2-丁5-459,199903,6922393,4.4,474,3,6,747.5,25.3865,24.11,3.79
北2-丁5-459,199904,6922393,6.3,177,3,6,806.8,25.4251,26.89,2.88
北2-丁5-459,199905,6922393,6.3,177,3,6,751.5,25.4644,24.24,2.16
北2-丁5-459,199906,6922393,6.3,177,3,6,770.7,25.5041,25.69,2.36
北2-丁5-459,199907,6922393,6.3,177,3,6,797.3,25.5455,25.72,3.04
北2-丁5-459,199908,6922393,6.3,177,3,6,875.4,25.5875,28.24,3.43
北2-丁5-459,199909,6922393,7.2,98,3,6,858.3,25.6278,29.6,3.31
北2-丁5-459,199910,6922393,7.2,98,3,6,903.7,25.6663,29.15,4.02
北2-丁5-459,199911,6922393,6.9,91,3,6,1259.7,25.7,41.99,5.82
北2-丁5-459,199912,6922393,6.9,91,3,6,1332,25.7388,42.97,3.71
北2-丁5-459,200001,6922393,6.9,91,3,6,1462.4,25.7792,47.17,5
北2-丁5-459,200002,6922393,6.9,91,3,6,1260.2,25.8141,43.46,4.66
北2-丁5-459,200003,6922393,6.9,91,3,6,1399.4,25.8542,45.14,4.39
北2-丁5-462,199410,6922193,1.8,847,3,6,2466.7,22.3507,79.57,18.09
北2-丁5-462,199411,6922193,1.9,844,3,6,2716.2,22.4189,90.54,16.43
北2-丁5-462,199412,6922193,2.1,777,3,6,2894.4,22.491,93.37,16.65
北2-丁5-462,199501,6922193,2.2,776,3,6,3065.3,22.5592,98.88,17.27
北2-丁5-462,199502,6922193,2.1,785,3,6,2403.7,22.62,85.85,14.34
北2-丁5-462,199503,6922193,2.1,779,3,6,2204.6,22.6878,71.12,12.55
北2-丁5-462,199504,6922193,2,817,3,6,2019.2,22.7533,67.31,11.01
北2-丁5-462,199505,6922193,1.6,889,3,6,2346.2,22.8205,75.68,9.21
北2-丁5-462,199506,6922193,1.5,894,3,6,2959.9,22.8862,98.66,14.67
北2-丁5-462,199507,6922193,1.6,890,3,6,3078.3,22.9568,99.3,15.16
北2-丁5-462,199508,6922193,1.7,861,3,6,3263.4,23.0306,105.27,18.42
北2-丁5-462,199509,6922193,2.8,678,3,6,3145.1,23.0972,104.84,14.1
北2-丁5-462,199510,6922193,3.1,618,3,6,3450.7,23.1664,111.31,14.01
北2-丁5-462,199511,6922193,3.7,526,3,6,3372.5,23.2359,112.42,14.61
北2-丁5-462,199512,6922193,3.8,514,3,6,3495.5,23.3065,112.76,15.06
北2-丁5-462,199601,6922193,4.6,415,3,6,3054.7,23.3724,98.54,16.19
北2-丁5-462,199602,6922193,4,486,3,6,2701.5,23.4295,93.16,13.94
北2-丁5-462,199603,6922193,3.3,591,3,6,3114.7,23.4919,100.47,14.55
北2-丁5-462,199604,6922193,2.7,691,3,6,3047.4,23.553,101.58,16.03
北2-丁5-462,199605,6922193,2.7,691,3,6,3087.4,23.6154,99.59,12.33
北2-丁5-462,199606,6922193,2.7,691,3,6,2961.4,23.6765,98.71,11.88
北2-丁5-462,199607,6922193,3.4,553,3,6,3032.7,23.739,97.83,12.37
北2-丁5-462,199608,6922193,2.6,650,3,6,3121.6,23.802,100.7,12.47
北2-丁5-462,199609,6922193,1.8,825,3,6,3163.6,23.865,105.45,11.79
北2-丁5-462,199610,6922193,1.5,900,3,6,3367.6,23.9274,108.63,12.53
北2-丁5-466,199311,6921976,2.5,783,3,6,649.7,21.5214,21.66,8.86
北2-丁5-466,199312,6921976,2.8,733,3,6,713.9,21.6011,23.03,8.69
北2-丁5-466,199401,6921976,2.5,805,3,6,657.6,21.6821,23.49,9.52
北2-丁5-466,199402,6921976,2.6,774,3,6,537.5,21.7565,19.2,8.52
北2-丁5-466,199403,6921976,2.4,809,3,6,161.4,21.8362,5.21,2.01
北2-丁5-466,199404,6921976,2.6,756,3,6,225.6,21.9137,7.52,3.02
北2-丁5-466,199405,6921976,2.8,731,3,6,155.7,21.9927,5.02,2.01
北2-丁5-466,199406,6921976,2.8,731,3,6,203.1,22.0683,6.77,2.51
北2-丁5-466,199407,6921976,3,678,3,6,237,22.144,8.46,3.01
北2-丁5-466,199408,6921976,3.5,593,3,6,319.1,22.2156,10.29,3.95
北2-丁5-466,199409,6921976,3,693,3,6,336.4,22.2817,11.21,3.8
北2-丁5-466,199410,6921976,3,682,3,6,372.6,22.3507,12.02,3.74
北2-丁5-466,199411,6921976,3,686,3,6,322.4,22.4189,10.75,3.91
北2-丁5-466,199412,6921976,3.4,628,3,6,403.7,22.491,13.02,4.06
北2-丁5-466,199501,6921976,3.6,580,3,6,419.9,22.5592,13.55,4.11
北2-丁5-466,199502,6921976,3.8,555,3,6,399,22.62,15.35,4.31
北2-丁5-466,199503,6921976,7,107,3,6,791.7,22.6878,43.98,11.53
北2-丁5-466,199504,6921976,3.7,584,3,6,1501.7,22.7533,50.06,14.57
北2-丁5-466,199505,6921976,3.5,599,3,6,1309.6,22.8205,42.25,12.59
北2-丁5-466,199506,6921976,3,692,3,6,1227.3,22.8862,40.91,10.31
北2-丁5-466,199507,6921976,2.9,759,3,6,1210.4,22.9568,39.05,7.84
北2-丁5-466,199508,6921976,3.3,648,3,6,1219.5,23.0306,42.05,7.73
北2-丁5-466,199509,6921976,3,696,3,6,1197,23.0972,39.9,9.23
北2-丁5-466,199510,6921976,3.4,638,3,6,1208.8,23.1664,38.99,9.1
北2-丁5-466,199511,6921976,3,705,3,6,1228.9,23.2359,40.96,9.81
北2-丁5-466,199512,6921976,3,694,3,6,1100,23.3065,35.48,8.9
北2-丁5-466,199601,6921976,3.4,260,3,6,875.7,23.3724,28.25,7.25
北2-丁5-466,199602,6921976,3,729,3,6,723.7,23.4295,24.96,6.02
北2-丁5-466,199603,6921976,2.6,772,3,6,883.1,23.4919,28.49,7.29
北2-丁5-466,199604,6921976,2.6,834,3,6,817.6,23.553,30.28,8
北2-丁5-466,199605,6921976,2.6,834,3,6,893.5,23.6154,28.82,6.85
北2-丁5-466,199606,6921976,2.6,834,3,6,967.9,23.6765,32.26,6.59
北2-丁5-466,199607,6921976,2.6,834,3,6,1166.5,23.739,37.63,8.67
北2-丁5-466,199608,6921976,2.2,877,3,6,975.7,23.802,34.85,8.56
北2-丁5-466,199609,6921976,2.2,883,3,6,1119.6,23.865,37.32,8.88
北2-丁5-466,199610,6921976,2.3,863,3,6,913.8,23.9274,29.48,6.22
北2-丁5-466,199611,6921976,2.1,875,3,6,1008.8,23.9856,33.63,8.42
北2-丁5-466,199612,6921976,2.1,875,3,6,1234.8,24.0473,39.83,8.55
