jh,rq,real,predict,jdwc,xdwc,mpe
喇9-2612,1998-03-01,75.25821538794737,74.86945,0.3887619577715924,0.005165707900028849,-0.5165707900028849
喇9-2612,1998-04-01,74.92535491905355,76.44577,1.5204153446183284,0.02029240096708152,2.0292400967081523
喇9-2612,1998-05-01,74.27627700471061,77.56458,3.288305819996424,0.04427127950675125,4.427127950675125
喇9-2612,1998-06-01,77.87949158048623,77.70046,0.17902923917763758,0.0022987982528444727,-0.22987982528444728
喇9-2612,1998-07-01,73.81027234825925,76.41212,2.6018446561352846,0.03525044107490882,3.5250441074908823
喇9-2612,1998-08-01,75.36639504033786,77.06998,1.7035817663027615,0.022603996985539304,2.2603996985539303
喇9-2612,1998-09-01,75.99882993123613,77.34039,1.3415631351701194,0.017652418285702135,1.7652418285702136
喇9-2612,1998-10-01,75.34975201689316,76.764854,1.4151024142591808,0.01878045217643078,1.878045217643078
喇9-2612,1998-11-01,77.13055552547512,77.375145,0.2445894330209768,0.0031711094436522296,0.31711094436522297
喇9-2612,1998-12-01,77.13055552547512,76.77383,0.3567289263540232,0.004625001387889664,-0.4625001387889664
喇9-2612,1999-01-01,77.00573284963994,76.950325,0.055407837432909446,0.0007195287335437457,-0.07195287335437457
喇9-2612,1999-02-01,74.85878282527479,76.23003,1.3712434198424006,0.01831773598353811,1.831773598353811
喇9-2612,1999-03-01,79.16100438572744,77.41912,1.741883597153219,0.022004314001191183,-2.2004314001191183
喇9-2612,1999-04-01,75.6493264388976,76.40009,0.7507666397156783,0.009924300387817423,0.9924300387817423
喇9-2612,1999-05-01,75.81575667334452,76.82885,1.0130931191359451,0.01336256688040325,1.336256688040325
喇9-2612,1999-06-01,77.19712761925389,77.23242,0.035294255746109116,0.00045719648948837707,0.045719648948837704
喇9-2612,1999-07-01,74.8254967783854,76.43266,1.6071661854817876,0.021478857537582625,2.1478857537582625
喇9-2612,1999-08-01,73.60223455520061,77.00285,3.4006188383540774,0.046202657553877154,4.620265755387716
喇9-2612,1999-09-01,76.89755319724944,77.83349,0.9359352671060321,0.012171196978209052,1.2171196978209053
喇9-2612,1999-10-01,80.25944393307705,77.32767,2.9317766967489263,0.0365287441960542,-3.6528744196054204
喇9-2612,1999-11-01,74.85046131355244,75.915825,1.065363576584275,0.014233226594575177,1.4233226594575177
喇9-2612,1999-12-01,76.7976950565813,76.48941,0.30828465619067913,0.0040142436041022845,-0.40142436041022844
喇9-2612,2000-01-01,74.41774270399047,76.664764,2.247021700306405,0.030194703825461692,3.019470382546169
喇9-2612,2000-02-01,78.24563809626942,77.15646,1.089174473222542,0.013919938538714165,-1.3919938538714165
喇9-2612,2000-03-01,75.84904272023391,75.79177,0.057271785175316836,0.0007550759129098237,-0.07550759129098238
喇9-2612,2000-04-01,78.37046077210462,77.66536,0.7051012750343091,0.008997028575405347,-0.8997028575405347
喇9-2612,2000-05-01,78.0043142563214,76.44858,1.5557363754620184,0.019944235011795427,-1.9944235011795426
喇9-2612,2000-06-01,73.30266013319617,76.68657,3.3839090806710175,0.04616352359549043,4.616352359549043
喇9-2612,2000-07-01,76.28176132979587,77.76737,1.4856108015517862,0.01947530806386221,1.9475308063862211
喇9-2612,2000-08-01,77.67977529914994,77.415085,0.26469046028275045,0.003407456564638737,-0.34074565646387367
喇9-2612,2000-09-01,76.93916075586118,76.813255,0.12590544580258722,0.001636428634854791,-0.1636428634854791
喇9-2612,2000-10-01,77.18880610753155,76.378845,0.8099608926877977,0.010493242913479488,-1.0493242913479488
喇9-2612,2000-11-01,75.39968108722726,76.40535,1.0056686442180478,0.013337836841174762,1.3337836841174762
喇9-2612,2000-12-01,74.7173171259949,76.76351,2.046194531719948,0.027385813763487723,2.738581376348772
喇9-2612,2001-01-01,77.81291948670746,77.22127,0.5916517865121449,0.0076035161052299925,-0.7603516105229993
喇9-2612,2001-02-01,76.13197411879366,76.7785,0.6465292991750857,0.00849221771349662,0.8492217713496619
喇9-2612,2001-03-01,77.05566191997401,76.549446,0.5062158140169828,0.006569482389791319,-0.6569482389791319
喇9-2612,2001-04-01,75.83239969678922,76.92085,1.0884529643435883,0.01435340261808534,1.435340261808534
喇9-2612,2001-05-01,76.14861714223835,76.6767,0.5280796351053993,0.0069348552202727065,0.6934855220272707
喇9-2612,2001-06-01,75.0252130597217,76.65843,1.6332189471142442,0.02176893447558978,2.176893447558978
喇9-2612,2001-07-01,72.58701012507446,76.999,4.411990424241949,0.06078209333377504,6.078209333377504
喇9-2612,2001-08-01,73.85187990687098,78.01754,4.165660071156367,0.05640560641664594,5.640560641664594
喇9-2612,2001-09-01,82.08185500027072,78.07651,4.005347431911346,0.04879698968667479,-4.879698968667479
喇9-2612,2001-10-01,78.27060263143647,75.238625,3.0319780586825686,0.03873712424266949,-3.8737124242669494
喇9-2612,2001-11-01,76.48979912285452,76.09478,0.3950191545928021,0.005164337717220827,-0.5164337717220827
喇9-2612,2001-12-01,75.7907921381775,76.27916,0.48836740772094345,0.006443624534634491,0.6443624534634491
喇9-2612,2002-01-01,77.15552006064216,76.98661,0.16890964804450448,0.0021892101551741995,-0.21892101551741994
喇9-2811,2001-11-01,75.26653689966972,77.05984,1.793300441638877,0.02382599911603939,2.382599911603939
喇9-2811,2001-12-01,80.49244626130272,77.076584,3.41586239899803,0.04243705537174398,-4.243705537174398
喇9-2811,2002-01-01,77.15552006064217,75.435036,1.7204843550757687,0.02229891463013293,-2.2298914630132933
喇9-2811,2002-02-01,74.58417293843738,75.3781,0.7939245957423111,0.010644679218976195,1.0644679218976196
喇9-2811,2002-03-01,77.50502355298067,76.48415,1.0208698054220804,0.013171659830852602,-1.3171659830852602
喇9-2811,2002-04-01,77.59656018192648,76.231316,1.365244569133509,0.017594137754723526,-1.7594137754723527
喇9-2811,2002-05-01,77.9127776273756,75.69501,2.217770303156854,0.028464782936677303,-2.8464782936677304
喇9-2811,2002-06-01,74.81717526666306,76.69783,1.8806549335322558,0.0251366738563603,2.51366738563603
喇9-2811,2002-07-01,76.69783691591316,77.60961,0.9117745953173113,0.011887878876126917,1.1887878876126916
喇9-2811,2002-08-01,76.50644214629921,77.17808,0.671635551454699,0.008778810419263334,0.8778810419263334
喇9-2811,2002-09-01,76.55637121663328,77.3955,0.8391289664721882,0.010960929222960243,1.0960929222960243
喇9-2811,2002-10-01,77.89613460393092,76.773636,1.1224987396731052,0.014410198213050483,-1.4410198213050482
喇9-2811,2002-11-01,75.05849910661108,75.772644,0.7141449363576697,0.009514511279306524,0.9514511279306523
喇9-2811,2002-12-01,77.00573284963994,76.602005,0.4037278447571282,0.00524282842091043,-0.524282842091043
喇9-2811,2003-01-01,76.71447993935784,76.299416,0.41506435097893757,0.005410508567705113,-0.5410508567705112
喇9-2811,2003-02-01,77.1804845958092,78.61752,1.4370385975501705,0.018619196356123937,1.8619196356123937
喇9-2811,2003-03-01,75.97386539606909,75.65578,0.31808841853002434,0.004186813674304406,-0.4186813674304406
喇9-2811,2003-04-01,76.26511830635118,75.762436,0.5026823932652462,0.0065912491113697515,-0.6591249111369751
喇9-2811,2003-05-01,77.67977529914992,76.30955,1.3702278748335175,0.017639441792367188,-1.7639441792367188
喇9-2811,2003-06-01,74.74228166116195,75.51378,0.7714970253614837,0.010322096251476542,1.0322096251476542
喇9-2811,2003-07-01,75.99882993123612,77.17764,1.1788128910295086,0.01551093473539133,1.551093473539133
喇9-2811,2003-08-01,76.20686772429477,76.93109,0.7242235842989828,0.009503389995231364,0.9503389995231364
喇9-2811,2003-09-01,76.78937354485896,77.20494,0.41556725103947656,0.005411780717246114,0.5411780717246114
喇9-2811,2003-10-01,76.29008284151823,76.95544,0.6653538650247413,0.008721367709180748,0.8721367709180747
喇9-2811,2003-11-01,73.25273106286208,76.776215,3.5234835367472925,0.048100370943488825,4.810037094348883
喇9-2811,2003-12-01,82.69764686772429,76.97599,5.7216565723141315,0.06918765876695353,-6.918765876695352
喇9-2811,2004-01-01,74.69235259082788,75.12696,0.4346081635666508,0.005818643388399846,0.5818643388399847
喇9-2811,2004-02-01,78.91135903405707,76.51413,2.397229395385196,0.030378762002446116,-3.037876200244612
喇9-2811,2004-03-01,76.49812063457686,75.62612,0.8719991135807703,0.011398961260057806,-1.1398961260057805
喇9-2811,2004-04-01,77.51334506470302,77.18426,0.3290875573787986,0.004245560001366191,-0.4245560001366191
喇9-2811,2004-05-01,75.52450376306243,76.558304,1.0338000699453858,0.013688273585863631,1.368827358586363
喇9-2811,2004-06-01,75.45793166928367,76.45779,0.9998548907749267,0.013250494264235623,1.3250494264235624
喇9-2811,2004-07-01,77.35523634197845,75.350815,2.0044215226425166,0.02591190483577871,-2.591190483577871
喇9-2811,2004-08-01,75.29150143483675,75.243416,0.04808560231721515,0.0006386590969876229,-0.06386590969876228
喇9-2811,2004-09-01,75.88232876712328,76.55149,0.6691620165681229,0.008818416981135712,0.8818416981135712
喇9-2811,2004-10-01,76.31504737668527,77.16808,0.8530358142326975,0.011177819362702844,1.1177819362702843
喇9-2811,2004-11-01,76.34833342357464,77.011734,0.6634005852144185,0.00868912987967823,0.868912987967823
喇9-2811,2004-12-01,76.21518923601711,76.48463,0.2694375340024209,0.003535220954028576,0.3535220954028576
喇9-2811,2005-01-01,75.44961015756131,76.80861,1.3589988512277529,0.018012006270009318,1.8012006270009318
喇9-2811,2005-02-01,77.03069738480697,77.21158,0.18088098433365474,0.002348167554943239,0.2348167554943239
喇9-2811,2005-03-01,75.74918457956575,76.84844,1.099257498070969,0.014511806353721554,1.4511806353721555
喇9-2811,2005-04-01,76.07372353673723,76.69343,0.6197045028135477,0.008146104515500446,0.8146104515500445
喇9-2811,2005-05-01,76.21518923601711,76.9603,0.7451073948422646,0.009776363508524207,0.9776363508524207
喇9-2811,2005-06-01,76.96412529102822,76.46393,0.5001970683719748,0.00649909378532602,-0.649909378532602
喇9-2811,2005-07-01,77.17216308408685,76.358315,0.8138485699266909,0.010545882574781801,-1.0545882574781802
喇9-2811,2005-08-01,76.93916075586118,76.64839,0.2907690322283685,0.0037792072251869196,-0.37792072251869196
喇9-2811,2005-09-01,76.6312648221344,76.12307,0.508195058950804,0.0066316934756375755,-0.6631693475637576
喇9-2811,2005-10-01,75.50786073961773,76.65307,1.1452078028627426,0.015166736173494464,1.5166736173494464
喇9-2811,2005-11-01,75.71589853267639,77.2556,1.5397014429095464,0.020335246265948542,2.033524626594854
喇9-2811,2005-12-01,76.40658400563106,77.17144,0.7648561188806582,0.010010343072323314,1.0010343072323313
喇9-2811,2006-01-01,77.05566191997401,76.765335,0.29032683696620154,0.0037677547597698897,-0.37677547597698896
喇9-2811,2006-02-01,78.17074449076833,76.317505,1.8532396079558282,0.023707585491586164,-2.3707585491586163
喇9-2811,2006-03-01,77.44677297092424,75.96339,1.4833864352797121,0.01915362484937388,-1.915362484937388
喇9-2811,2006-04-01,77.0723049434187,76.21493,0.8573772700788567,0.01112432372054119,-1.112432372054119
喇9-2811,2006-05-01,79.2442195029509,76.01825,3.225969991232148,0.04070921527736189,-4.070921527736189
喇9-2811,2006-06-01,74.92535491905355,75.737885,0.8125296024308284,0.010844521234616157,1.0844521234616158
喇9-2811,2006-07-01,75.97386539606909,76.40416,0.43029414982935066,0.00566371274629939,0.566371274629939
喇9-2811,2006-08-01,75.19996480589096,77.4533,2.2533356701832616,0.029964584105852423,2.9964584105852423
喇9-2811,2006-09-01,76.9058747089718,77.60631,0.7004332744266435,0.009107669304552249,0.9107669304552248
喇9-2811,2006-10-01,74.9170334073312,76.685555,1.7685210970633278,0.023606395189832284,2.3606395189832283
喇9-2811,2006-11-01,75.41632411067194,77.19432,1.7779965680390006,0.023575752186354593,2.3575752186354593
喇9-2811,2006-12-01,78.13745844387893,77.35418,0.7832790615547083,0.010024373420301184,-1.0024373420301185
喇9-2811,2007-01-01,76.88091017380475,76.661514,0.21939589157818773,0.0028537109027741638,-0.28537109027741636
喇9-2811,2007-02-01,78.30388867832583,76.13471,2.169176459087552,0.0277020272645536,-2.7702027264553597
喇9-2811,2007-03-01,76.19854621257242,76.35313,0.15458031330648225,0.002028651739302832,0.2028651739302832
喇9-2811,2007-04-01,75.67429097406465,76.083496,0.4092051196853532,0.005407452311982645,0.5407452311982645
喇9-2811,2007-05-01,76.63958633385674,77.255806,0.6162196353815403,0.008040487492940911,0.8040487492940911
喇9-2811,2007-06-01,76.67287238074611,76.088585,0.5842874808437699,0.007620524218034834,-0.7620524218034834
喇7-153,1982-06-01,81.96535383615789,76.37726,5.588095535376638,0.06817631198843829,-6.817631198843829
喇7-153,1982-07-01,79.71022415940224,74.927216,4.7830085832303695,0.06000495712652174,-6.0004957126521745
喇7-153,1982-08-01,77.13055552547512,74.77849,2.3520673662954295,0.030494624993574374,-3.0494624993574373
喇7-153,1982-09-01,73.43580432075369,75.44465,2.008844421922092,0.027355108866893317,2.735510886689332
喇7-153,1982-10-01,75.23325085278034,76.71617,1.4829204118680934,0.01971097081488524,1.971097081488524
喇7-153,1982-11-01,72.91987059396827,77.61328,4.69341065603173,0.06436394658687115,6.4363946586871155
喇7-153,1982-12-01,82.77254047322539,78.31678,4.455760382893359,0.053831383662008944,-5.383138366200894
喇7-153,1983-01-01,69.58294439330771,75.16259,5.579645633547756,0.08018697228461046,8.018697228461045
喇7-153,1983-02-01,79.44393578428719,77.90494,1.5389980401465664,0.01937212733675963,-1.937212733675963
喇7-153,1983-03-01,75.24989387622502,76.41862,1.16872337231014,0.015531229508875024,1.5531229508875024
喇7-153,1983-04-01,83.14700850073095,77.24072,5.906285844480948,0.07103425548291405,-7.103425548291405
喇7-153,1983-05-01,74.70899561427258,75.00433,0.29533788182116893,0.0039531769821403795,0.39531769821403795
喇7-153,1983-06-01,77.47173750609129,76.22651,1.245228411853006,0.016073324956150607,-1.6073324956150608
喇7-153,1983-07-01,76.77273052141426,76.1309,0.6418329994416041,0.008360168969925816,-0.8360168969925816
喇7-153,1983-08-01,78.27892414315882,76.48004,1.798882639252568,0.022980421089624562,-2.298042108962456
喇7-153,1983-09-01,74.40109968054577,76.21403,1.8129277242393869,0.024366947962106898,2.43669479621069
喇7-153,1983-10-01,75.05017759488874,76.78455,1.7343759329432942,0.023109551349834688,2.3109551349834687
喇7-153,1983-11-01,75.5744328333965,77.19695,1.6225199864277187,0.021469165240109136,2.1469165240109134
喇7-153,1983-12-01,76.3400119118523,77.23783,0.8978192038703554,0.011760794652574097,1.1760794652574096
喇7-153,1984-01-01,81.66577941415345,77.09633,4.569450678801886,0.055953065183260306,-5.595306518326031
喇7-153,1984-02-01,74.98360550110996,75.15324,0.1696308880501931,0.0022622396844825246,0.22622396844825246
喇7-153,1984-03-01,74.52592235638096,76.16225,1.6363243477206026,0.021956445435129854,2.1956445435129854
喇7-153,1984-04-01,76.52308516974391,77.17657,0.6534819078928109,0.008539670171991288,0.8539670171991288
喇7-153,1984-05-01,76.89755319724944,75.91006,0.9874961293783429,0.012841710669848268,-1.2841710669848267
喇7-153,1984-06-01,77.00573284963994,76.274536,0.7311967168274407,0.009495354303752458,-0.9495354303752458
喇7-153,1984-07-01,76.64790784557908,76.28852,0.35938703259080285,0.004688804204739055,-0.4688804204739055
喇7-153,1984-08-01,73.41083978558665,76.43516,3.0243179902922606,0.041197158336908846,4.119715833690885
喇7-153,1984-09-01,77.79627646326277,78.0986,0.302325831659104,0.003886122130817782,0.3886122130817782
喇7-153,1984-10-01,77.78795495154043,76.818924,0.9690310013451153,0.012457339982119247,-1.2457339982119247
喇7-153,1984-11-01,76.31504737668527,76.251175,0.06387244992745877,0.0008369574824764141,-0.08369574824764141
喇7-153,1984-12-01,77.38020087714548,76.21334,1.16686011786814,0.015079569510561663,-1.5079569510561663
喇7-153,1985-01-01,75.69925550923168,76.25423,0.5549711753386362,0.007331263320957711,0.7331263320957712
喇7-153,1985-02-01,74.86710433699714,76.72456,1.8574592616356682,0.024810085525342883,2.481008552534288
喇7-153,1985-03-01,77.12223401375276,76.97602,0.1462132007644783,0.0018958631403027686,-0.18958631403027684
喇7-153,1985-04-01,73.40251827386432,77.00801,3.605492590393496,0.04911946722238366,4.911946722238366
喇7-153,1985-05-01,76.19854621257242,77.7059,1.507355887036951,0.01978195073212885,1.978195073212885
喇7-153,1985-06-01,78.32885321349288,77.09444,1.2344165679850647,0.015759410706812506,-1.5759410706812507
喇7-153,1987-08-01,69.83258974497808,74.694176,4.861585975236764,0.06961772423149148,6.9617724231491485
喇7-153,1987-09-01,77.28034273647735,76.432304,0.8480383541531324,0.010973532519710824,-1.0973532519710825
喇7-153,1987-10-01,82.23164221127294,77.42754,4.8040985711362225,0.05842153266005966,-5.842153266005965
喇7-153,1987-11-01,76.01547295468083,75.85088,0.16458947079411246,0.00216521011310734,-0.21652101131073404
喇7-153,1987-12-01,79.84336834695978,76.05973,3.783637817174622,0.04738825397161107,-4.738825397161107
喇7-153,1988-01-01,74.83381829010774,74.785385,0.04843315827180561,0.0006472095020468569,-0.0647209502046857
喇7-153,1988-02-01,77.5299880881477,76.936226,0.5937621970344225,0.007658484306218964,-0.7658484306218964
喇7-153,1988-03-01,74.92535491905355,76.55204,1.6266851810441096,0.021710743750250065,2.1710743750250066
喇7-153,1988-04-01,75.93225783745736,77.18622,1.2539604242613933,0.016514199102911634,1.6514199102911635
喇7-153,1988-05-01,75.09178515350047,76.820015,1.728229800112814,0.023014898321833958,2.3014898321833956
喇7-153,1988-06-01,78.56185554171854,76.7612,1.8006555905466683,0.022920227356270497,-2.2920227356270497
喇7-153,1988-07-01,76.5397281931886,76.77245,0.23272511491687453,0.003040579322799126,0.30405793227991257
喇7-153,1988-08-01,76.36497644701933,76.51026,0.14528508862520084,0.0019025094406464862,0.19025094406464862
喇7-153,1988-09-01,76.61462179868968,76.651344,0.03672250062672333,0.0004793145194035453,0.04793145194035453
喇7-153,1988-10-01,73.80195083653692,76.40936,2.6074119564318323,0.03532985140470011,3.5329851404700108
喇7-153,1988-11-01,78.78653635822187,77.05117,1.7353660091007725,0.02202617463992217,-2.202617463992217
喇7-1677,2000-07-01,76.98908982619525,76.578156,0.4109343086171293,0.005337565485510006,-0.5337565485510006
喇7-1677,2000-08-01,81.40781255076072,76.37263,5.035185292459943,0.06185137684814123,-6.185137684814123
喇7-1677,2000-09-01,78.01263576804375,75.46303,2.5496078139421883,0.032681985281499515,-3.2681985281499513
喇7-1677,2000-10-01,77.49670204125833,75.76501,1.7316950222153622,0.022345402792668882,-2.2345402792668883
喇7-1677,2000-11-01,76.14861714223835,76.11252,0.03609883169147565,0.0004740576132071641,-0.04740576132071641
喇7-1677,2000-12-01,81.00837998808814,76.427345,4.581034712209231,0.05655013361436,-5.6550133614360005
喇7-1677,2001-01-01,75.32478748172615,74.897316,0.4274715027222413,0.005675044258517772,-0.5675044258517772
喇7-1677,2001-02-01,76.85594563863772,76.040405,0.8155403652002207,0.010611285287344441,-1.061128528734444
喇7-1677,2001-03-01,76.08204504845959,76.16976,0.08771660925525282,0.0011529212864793885,0.11529212864793885
喇7-1677,2001-04-01,78.67003519410903,77.15504,1.514998267839502,0.01925762794056749,-1.9257627940567492
喇7-1677,2001-05-01,74.49263630949159,75.497795,1.0051587954888817,0.013493398076459375,1.3493398076459375
喇7-1677,2001-06-01,75.91561481401267,77.27317,1.357555657178736,0.0178824298598469,1.78824298598469
喇7-1677,2001-07-01,76.27343981807353,76.55901,0.28557354862569184,0.0037440759103934264,0.3744075910393426
喇7-1677,2001-08-01,77.13887703719746,77.187454,0.04857718643535236,0.0006297367592210054,0.06297367592210054
喇7-1677,2001-09-01,77.72138285776165,76.68846,1.0329215540507164,0.013290056302022726,-1.3290056302022726
喇7-1677,2001-10-01,73.25273106286208,75.74941,2.4966814737590113,0.03408311796070068,3.408311796070068
喇7-1677,2001-11-01,78.12081542043424,78.3184,0.1975821015384156,0.002529186369536199,0.2529186369536199
喇7-1677,2001-12-01,77.01405436136227,75.98846,1.025597635288051,0.013317019131024873,-1.3317019131024872
喇8-2118,1993-05-01,79.1360398505604,77.76012,1.3759232734119564,0.01738680980259101,-1.738680980259101
喇8-2118,1993-06-01,80.44251719096866,76.24596,4.196560770070221,0.05216844172227584,-5.216844172227584
喇8-2118,1993-07-01,74.9919270128323,75.01,0.018075123398162418,0.0002410275894773244,0.02410275894773244
喇8-2118,1993-08-01,76.67287238074613,76.25117,0.4217050833828466,0.00550005589054655,-0.550005589054655
喇8-2118,1993-09-01,77.88781309220856,76.664154,1.2236590394741853,0.01571053276364994,-1.571053276364994
喇8-2118,1993-10-01,72.26247116790297,76.235344,3.9728727652024958,0.05497836845312783,5.497836845312783
喇8-2118,1993-11-01,77.55495262331473,77.61808,0.06312751584542298,0.0008139714319991146,0.08139714319991145
喇8-2118,1993-12-01,76.47315609940983,77.03923,0.566074247269853,0.007402260821221965,0.7402260821221965
喇8-2118,1994-01-01,77.79627646326276,76.914764,0.8815120589658818,0.01133103149714566,-1.133103149714566
喇8-2118,1994-02-01,72.7950479181331,76.127174,3.332126459308313,0.04577408154268537,4.577408154268537
喇8-2118,1994-03-01,73.96005955926148,77.26217,3.302109325015863,0.04464719667200922,4.464719667200922
喇8-2118,1994-04-01,73.99334560615085,78.124115,4.130769384083521,0.055826228024214955,5.582622802421495
喇8-2118,1994-05-01,83.20525908278738,78.25224,4.953016040795191,0.05952768004564532,-5.952768004564532
喇8-2118,1994-06-01,78.02095727976608,75.42624,2.5947182660942048,0.03325668328818516,-3.325668328818516
喇8-2118,1994-07-01,77.02237587308463,75.099525,1.9228504214244708,0.024964828721888446,-2.4964828721888446
喇8-2118,1994-08-01,81.60752883209703,75.647606,5.959922936100938,0.07303153301410645,-7.303153301410645
喇8-2118,1994-09-01,75.35807352861552,75.15152,0.20655375322489533,0.0027409638218320593,-0.2740963821832059
喇8-2118,1994-10-01,73.01140722291407,76.49273,3.4813219640976456,0.047681891042980186,4.768189104298019
喇8-2118,1994-11-01,78.45367588932805,77.833626,0.6200500958710222,0.00790339125404023,-0.7903391254040231
喇8-2118,1994-12-01,72.99476419946937,76.50568,3.5109120700618774,0.04809813564802775,4.809813564802775
喇8-2118,1995-01-01,75.78247062645515,77.18179,1.3993225864354741,0.018464990318578768,1.846499031857877
喇8-2118,1995-02-01,78.50360495966214,77.61507,0.8885384313418285,0.011318441131440909,-1.1318441131440908
喇8-2118,1995-03-01,77.73802588120634,76.610085,1.127941347514934,0.01450951879378276,-1.450951879378276
喇8-2118,1995-04-01,80.96677242947642,76.54387,4.422903410921734,0.05462615438665492,-5.462615438665492
喇8-2118,1995-05-01,76.19854621257242,75.36321,0.8353336271232052,0.01096259270869631,-1.096259270869631
喇8-2118,1995-06-01,74.88374736044182,75.88097,0.997218826081621,0.013316892666731221,1.3316892666731222
喇8-2118,1995-07-01,76.78105203313662,76.91492,0.13386495905088225,0.0017434634653496252,0.1743463465349625
喇8-2118,1995-08-01,79.67693811251286,76.93059,2.74635034395817,0.03446857282693284,-3.446857282693284
喇8-2118,1995-09-01,72.62861768368617,75.794395,3.165777763091171,0.04358857243956975,4.358857243956975
喇8-2118,1995-10-01,78.18738751421301,77.26057,0.9268208027872333,0.011853840270833381,-1.185384027083338
喇8-2118,1995-11-01,77.60488169364882,76.865746,0.7391361492152271,0.00952435121456693,-0.9524351214566931
喇8-2118,1995-12-01,75.59107585684119,76.23784,0.646762888276001,0.008556074654908716,0.8556074654908716
喇8-2118,1996-01-01,77.21377064269856,76.55111,0.6626613287337193,0.008582165114046032,-0.8582165114046032
喇8-2118,1996-02-01,75.23325085278034,76.57126,1.338007692141531,0.01778479165761163,1.778479165761163
喇8-2118,1996-03-01,72.65358221885322,76.85561,4.202031489642877,0.05783653553358409,5.783653553358409
喇8-2118,1996-04-01,77.4384514592019,78.21149,0.7730353572043498,0.009982577681213318,0.9982577681213318
喇8-2118,1996-05-01,80.44251719096866,77.34954,3.0929764805194395,0.038449523815581074,-3.8449523815581075
喇8-2118,1996-06-01,78.34549623693756,75.666405,2.67909151281647,0.03419585861980102,-3.419585861980102
喇8-2118,1996-07-01,73.76866478964752,75.303764,1.5350995536142023,0.020809642657781083,2.0809642657781082
喇8-2118,1996-08-01,74.72563863771725,76.94896,2.2233207128686843,0.029753117583212977,2.975311758321298
喇8-2118,1996-09-01,73.95173804753912,77.44561,3.4938719988475953,0.04724529931401471,4.724529931401471
喇8-2118,1996-10-01,78.05424332665547,77.97889,0.07535386132343547,0.0009654037770641251,-0.09654037770641251
喇8-2118,1996-11-01,76.43987005252045,76.864944,0.42507440548736497,0.0055608991118810645,0.5560899111881065
喇8-2118,1996-12-01,83.14700850073095,76.84495,6.302060685789542,0.07579419632077491,-7.579419632077491
喇8-2118,1997-01-01,73.37755373869727,74.80727,1.4297124966542896,0.0194843303409323,1.94843303409323
喇8-2118,1997-02-01,75.74086306784342,76.41938,0.6785171201448605,0.008958402276682428,0.8958402276682428
喇8-2118,1997-03-01,76.43154854079809,76.4981,0.06655173996362862,0.0008707365117442863,0.08707365117442863
喇8-2118,1997-04-01,76.27343981807354,77.40524,1.1318031018483339,0.01483875782379681,1.4838757823796809
喇8-2118,1997-05-01,74.93367643077589,76.78766,1.8539822606303602,0.02474164286257966,2.4741642862579662
喇8-2118,1997-06-01,77.09726947858574,77.18504,0.0877738563751933,0.0011384820366377962,0.11384820366377962
喇8-2118,1997-07-01,75.05017759488874,76.82414,1.7739648611659504,0.023637050810746723,2.3637050810746723
喇8-2118,1997-08-01,76.68951540419081,77.154305,0.464789100203717,0.006060660283926086,0.6060660283926086
喇8-2118,1997-09-01,75.68261248578699,76.848495,1.1658829976114475,0.015404898949945702,1.5404898949945702
喇8-2118,1997-10-01,75.4995392278954,76.859024,1.3594848199561653,0.018006531349185586,1.8006531349185586
喇8-2118,1997-11-01,76.49812063457686,77.16363,0.6655069899348547,0.008699651500118658,0.8699651500118657
喇8-2118,1997-12-01,77.14719854891982,76.90469,0.24250494540419254,0.0031434057226383625,-0.31434057226383627
喇8-2118,1998-01-01,73.177837457361,76.47621,3.2983740904905687,0.045073402072211464,4.507340207221146
喇8-2118,1998-02-01,80.9251648708647,77.61849,3.3066727443998616,0.04086087127133373,-4.086087127133373
喇8-2118,1998-03-01,74.23466944609886,75.544395,1.3097260006784808,0.01764305021428648,1.7643050214286482
喇8-2118,1998-04-01,78.51192647138448,76.81132,1.700609027536828,0.021660518394700897,-2.16605183947009
喇8-2118,1998-05-01,74.11816828198604,76.57429,2.456119132564737,0.0331378822425875,3.31378822425875
喇8-2118,1998-06-01,78.70332124099843,77.44903,1.2542932258617157,0.015936979610059004,-1.5936979610059003
喇8-2118,1998-07-01,78.80317938166658,76.68471,2.1184717400650186,0.02688307447348853,-2.688307447348853
喇8-2118,1998-08-01,74.81717526666306,76.009254,1.1920791889033495,0.01593322903002614,1.5933229030026141
喇8-2118,1998-09-01,76.08204504845959,76.72282,0.6407714188255653,0.008422110872774691,0.8422110872774691
喇8-2118,1998-10-01,72.4122583789052,76.879616,4.467357404786213,0.06169338596526391,6.169338596526391
喇8-2118,1998-11-01,79.68525962423519,78.17511,1.5101497609539365,0.0189514317713868,-1.89514317713868
喇8-2118,1998-12-01,73.85187990687098,76.351875,2.4999953983048044,0.03385147949459594,3.3851479494595935
喇8-2118,1999-01-01,77.74634739292868,77.15223,0.5941180838466522,0.0076417491466703865,-0.7641749146670387
喇8-2118,1999-02-01,77.9127776273756,75.95312,1.9596602567701353,0.025151975278591338,-2.515197527859134
喇8-2118,1999-03-01,73.81027234825925,75.87201,2.0617369290845033,0.0279329267253832,2.7932926725383203
喇8-2118,1999-04-01,78.81150089338892,76.99947,1.8120273216115805,0.022991914899105566,-2.2991914899105566
喇8-2118,1999-05-01,75.04185608316638,76.17829,1.1364352376344016,0.015144018244630415,1.5144018244630415
